INFO:root:['Recarm', 'Mind Charge', 'Sukukaja', 'Wind Amp']
INFO:root:['Dekunda', 'Masukunda', 'Patra', 'Sukukaja']
INFO:root:['Masukunda', 'Recarm', 'Sukukaja', 'Dekunda']
INFO:root:['Recarm', 'Patra', 'Zio', 'Diarama']
INFO:root:['Patra', 'Sukukaja', 'Rakukaja', 'Recarm']
INFO:root:['Diarama', 'Rakukaja', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Diarama', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Wind Amp', 'Diarama', 'Megido']
INFO:root:['Patra', 'Mind Charge', 'Dekunda', 'Growth 3']
INFO:root:['Sukukaja', 'Recarm', 'Diarama', 'Dekunda']
INFO:root:['Diarahan', 'Dekunda', 'Tarukaja', 'Patra']
INFO:root:['Wind Amp', 'Rakukaja', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Dekunda', 'Diarahan', 'Diarama']
INFO:root:['Growth 3', 'Patra', 'Zio', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Zio']
INFO:root:['Tarukaja', 'Patra', 'Rakukaja', 'Mind Charge']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Rakukaja', 'Growth 3', 'Recarm', 'Wind Boost']
INFO:root:['Masukunda', 'Patra', 'Diarahan', 'Mind Charge']
INFO:root:['Patra', 'Mind Charge', 'Zio', 'Rakukaja']
INFO:root:['Rakukaja', 'Recarm', 'Sukukaja', 'Mind Charge']
INFO:root:['Tarukaja', 'Recarm', 'Sukukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Dekunda', 'Masukunda']
INFO:root:['Sukukaja', 'Patra', 'Masukunda', 'Rakukaja']
INFO:root:['Diarahan', 'Patra', 'Rakukaja', 'Dekunda']
INFO:root:['Diarahan', 'Sukukaja', 'Rakukaja', 'Mind Charge']
INFO:root:['Patra', 'Wind Amp', 'Recarm', 'Rakukaja']
INFO:root:['Diarama', 'Diarahan', 'Masukunda', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Mazionga']
INFO:root:['Masukunda', 'Rakukaja', 'Recarm', 'Wind Boost']
INFO:root:['Recarm', 'Diarahan', 'Diarama', 'Patra']
INFO:root:['Rakukaja', 'Diarama', 'Sukukaja', 'Mind Charge']
INFO:root:['Tarukaja', 'Sukukaja', 'Masukunda', 'Diarahan']
INFO:root:['Patra', 'Zio', 'Diarahan', 'Rakukaja']
INFO:root:['Dekunda', 'Rakukaja', 'Patra', 'Recarm']
INFO:root:['Sukukaja', 'Tarukaja', 'Diarama', 'Rakukaja']
INFO:root:['Masukunda', 'Dekunda', 'Patra', 'Wind Amp']
INFO:root:['Rakukaja', 'Tarukaja', 'Patra', 'Recarm']
INFO:root:['Sukukaja', 'Patra', 'Rakukaja', 'Mind Charge']
INFO:root:['Diarama', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Recarm', 'Rakukaja', 'Patra', 'Sukukaja']
INFO:root:['Dekunda', 'Recarm', 'Growth 3', 'Patra']
INFO:root:['Rakukaja', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Mind Charge', 'Patra', 'Diarama', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Recarm', 'Masukunda']
INFO:root:['Patra', 'Rakukaja', 'Recarm', 'Diarama']
INFO:root:['Wind Amp', 'Diarahan', 'Wind Amp', 'Wind Boost']
INFO:root:['Patra', 'Mind Charge', 'Masukunda', 'Rakukaja']
INFO:root:['Patra', 'Diarahan', 'Masukunda', 'Rakukaja']
INFO:root:['Diarama', 'Patra', 'Sukukaja', 'Growth 3']
INFO:root:['Recarm', 'Tarukaja', 'Patra', 'Rakukaja']
INFO:root:['Dekunda', 'Rakukaja', 'Null Dark', 'Masukunda']
INFO:root:['Sukukaja', 'Dekunda', 'Diarama', 'Patra']
INFO:root:['Patra', 'Dekunda', 'Diarahan', 'Diarama']
INFO:root:['Tarukaja', 'Mind Charge', 'Patra', 'Zio']
INFO:root:['Patra', 'Zio', 'Sukukaja', 'Diarahan']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Masukunda']
INFO:root:['Tarukaja', 'Zio', 'Diarama', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Zio']
INFO:root:['Wind Boost', 'Dekunda', 'Patra', 'Sukukaja']
INFO:root:['Diarama', 'Rakukaja', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Diarahan', 'Recarm', 'Sukukaja']
INFO:root:['Mazionga', 'Patra', 'Zio', 'Tarukaja']
INFO:root:['Rakukaja', 'Zio', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Diarama']
INFO:root:['Diarahan', 'Wind Boost', 'Masukunda', 'Zio']
INFO:root:['Tarukaja', 'Recarm', 'Rakukaja', 'Sukukaja']
INFO:root:['Wind Amp', 'Dekunda', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Recarm', 'Diarahan', 'Diarama']
INFO:root:['Diarahan', 'Dekunda', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Masukunda', 'Megido', 'Mazionga']
INFO:root:['Patra', 'Recarm', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Recarm']
INFO:root:['Masukunda', 'Tarukaja', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Growth 3', 'Diarahan', 'Zio']
INFO:root:['Patra', 'Tarukaja', 'Zio', 'Dekunda']
INFO:root:['Recarm', 'Rakukaja', 'Dekunda', 'Patra']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Panta Rhei']
INFO:root:['Rakukaja', 'Wind Amp', 'Diarama', 'Patra']
INFO:root:['Sukukaja', 'Tarukaja', 'Diarama', 'Dekunda']
INFO:root:['Masukunda', 'Diarama', 'Patra', 'Rakukaja']
INFO:root:['Diarama', 'Rakukaja', 'Patra', 'Wind Boost']
INFO:root:['Patra', 'Growth 3', 'Masukunda', 'Tarukaja']
INFO:root:['Sukukaja', 'Diarama', 'Tarukaja', 'Patra']
INFO:root:['Mind Charge', 'Patra', 'Mazionga', 'Diarama']
INFO:root:['Patra', 'Null Dark', 'Diarama', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Tarukaja']
INFO:root:['Sukukaja', 'Masukunda', 'Zio', 'Patra']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Masukunda', 'Megido']
INFO:root:['Diarama', 'Dekunda', 'Recarm', 'Wind Amp']
INFO:root:['Growth 3', 'Diarama', 'Patra', 'Zio']
INFO:root:['Dekunda', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Rakukaja', 'Masukunda']
INFO:root:['Patra', 'Diarahan', 'Tarukaja', 'Diarama']
INFO:root:['Recarm', 'Sukukaja', 'Diarama', 'Mind Charge']
INFO:root:['Tarukaja', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Mind Charge', 'Growth 3']
INFO:root:['Patra', 'Rakukaja', 'Masukunda', 'Diarama']
INFO:root:['Mind Charge', 'Patra', 'Dekunda', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Mind Charge', 'Patra', 'Diarama', 'Dekunda']
INFO:root:['Masukunda', 'Patra', 'Rakukaja', 'Growth 3']
INFO:root:['Rakukaja', 'Mind Charge', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Sukukaja', 'Recarm', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Rakukaja']
INFO:root:['Wind Amp', 'Diarahan', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Rakukaja', 'Mazionga', 'Zio']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Growth 3']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Wind Boost', 'Mind Charge', 'Tarukaja', 'Diarahan']
INFO:root:['Patra', 'Recarm', 'Rakukaja', 'Masukunda']
INFO:root:['Wind Amp', 'Dekunda', 'Rakukaja', 'Diarama']
INFO:root:['Patra', 'Wind Boost', 'Diarama', 'Masukunda']
INFO:root:['Recarm', 'Diarama', 'Rakukaja', 'Sukukaja']
INFO:root:['Patra', 'Diarahan', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Diarahan', 'Wind Boost', 'Diarama']
INFO:root:['Wind Boost', 'Diarama', 'Tarukaja', 'Patra']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Wind Boost']
INFO:root:['Patra', 'Tarukaja', 'Mazionga', 'Sukukaja']
INFO:root:['Rakukaja', 'Diarama', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Rakukaja', 'Diarama']
INFO:root:['Sukukaja', 'Growth 3', 'Patra', 'Zio']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Rakukaja', 'Patra', 'Dekunda', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Dekunda']
INFO:root:['Rakukaja', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Recarm', 'Wind Boost', 'Patra', 'Mind Charge']
INFO:root:['Patra', 'Diarahan', 'Diarama', 'Recarm']
INFO:root:['Recarm', 'Dekunda', 'Sukukaja', 'Patra']
INFO:root:['Mind Charge', 'Mazionga', 'Recarm', 'Wind Boost']
INFO:root:['Recarm', 'Diarama', 'Masukunda', 'Tarukaja']
INFO:root:['Rakukaja', 'Masukunda', 'Diarahan', 'Tarukaja']
INFO:root:['Mind Charge', 'Diarama', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Masukunda', 'Sukukaja', 'Dekunda']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Diarama']
INFO:root:['Dekunda', 'Recarm', 'Diarama', 'Wind Boost']
INFO:root:['Recarm', 'Diarahan', 'Diarama', 'Zio']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Megido']
INFO:root:['Rakukaja', 'Zio', 'Masukunda', 'Patra']
INFO:root:['Patra', 'Wind Boost', 'Recarm', 'Diarama']
INFO:root:['Diarahan', 'Rakukaja', 'Patra', 'Mind Charge']
INFO:root:['Diarahan', 'Patra', 'Sukukaja', 'Rakukaja']
INFO:root:['Rakukaja', 'Dekunda', 'Zio', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Masukunda']
INFO:root:['Wind Amp', 'Dekunda', 'Patra', 'Wind Boost']
INFO:root:['Sukukaja', 'Diarama', 'Mind Charge', 'Recarm']
INFO:root:['Patra', 'Rakukaja', 'Dekunda', 'Diarahan']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Diarahan']
INFO:root:['Dekunda', 'Patra', 'Zio', 'Diarahan']
INFO:root:['Diarahan', 'Patra', 'Diarama', 'Sukukaja']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Panta Rhei']
INFO:root:['Tarukaja', 'Patra', 'Null Dark', 'Rakukaja']
INFO:root:['Sukukaja', 'Wind Boost', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Wind Boost', 'Dekunda', 'Diarama']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Mind Charge']
INFO:root:['Mind Charge', 'Rakukaja', 'Diarama', 'Patra']
INFO:root:['Rakukaja', 'Tarukaja', 'Diarama', 'Wind Boost']
INFO:root:['Tarukaja', 'Diarama', 'Patra', 'Recarm']
INFO:root:['Sukukaja', 'Tarukaja', 'Mazionga', 'Diarahan']
INFO:root:['Diarahan', 'Tarukaja', 'Sukukaja', 'Recarm']
INFO:root:['Mind Charge', 'Patra', 'Rakukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Diarama']
INFO:root:['Wind Amp', 'Masukunda', 'Patra', 'Tarukaja']
INFO:root:['Diarama', 'Wind Amp', 'Diarahan', 'Tarukaja']
INFO:root:['Diarama', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Patra', 'Diarahan', 'Sukukaja', 'Mind Charge']
INFO:root:['Tarukaja', 'Patra', 'Wind Boost', 'Recarm']
INFO:root:['Diarama', 'Masukunda', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Rakukaja']
INFO:root:['Diarama', 'Tarukaja', 'Patra', 'Mind Charge']
INFO:root:['Mind Charge', 'Patra', 'Dekunda', 'Zio']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Zio']
INFO:root:['Rakukaja', 'Dekunda', 'Mazionga', 'Recarm']
INFO:root:['Rakukaja', 'Mazionga', 'Mind Charge', 'Sukukaja']
INFO:root:['Wind Amp', 'Rakukaja', 'Sukukaja', 'Tarukaja']
INFO:root:['Dekunda', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Patra', 'Masukunda', 'Tarukaja', 'Dekunda']
INFO:root:['Patra', 'Rakukaja', 'Mind Charge', 'Recarm']
INFO:root:['Wind Amp', 'Sukukaja', 'Mind Charge', 'Masukunda']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Recarm', 'Dekunda', 'Rakukaja', 'Diarama']
INFO:root:['Patra', 'Diarahan', 'Masukunda', 'Wind Boost']
INFO:root:['Recarm', 'Wind Boost', 'Patra', 'Diarama']
INFO:root:['Masukunda', 'Diarama', 'Wind Boost', 'Patra']
INFO:root:['Patra', 'Null Dark', 'Mind Charge', 'Tarukaja']
INFO:root:['Patra', 'Diarahan', 'Dekunda', 'Masukunda']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Dekunda']
INFO:root:['Recarm', 'Dekunda', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Masukunda', 'Sukukaja', 'Zio']
INFO:root:['Tarukaja', 'Diarama', 'Sukukaja', 'Recarm']
INFO:root:['Rakukaja', 'Patra', 'Null Dark', 'Zio']
INFO:root:['Wind Amp', 'Diarama', 'Recarm', 'Patra']
INFO:root:['Diarama', 'Growth 3', 'Tarukaja', 'Dekunda']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Dekunda']
INFO:root:['Rakukaja', 'Masukunda', 'Recarm', 'Diarama']
INFO:root:['Wind Amp', 'Dekunda', 'Megido', 'Diarahan']
INFO:root:['Mazionga', 'Dekunda', 'Patra', 'Zio']
INFO:root:['Mazionga', 'Recarm', 'Patra', 'Sukukaja']
INFO:root:['Rakukaja', 'Diarama', 'Patra', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Sukukaja', 'Masukunda']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Wind Boost']
INFO:root:['Growth 3', 'Patra', 'Recarm', 'Zio']
INFO:root:['Tarukaja', 'Sukukaja', 'Mind Charge', 'Patra']
INFO:root:['Dekunda', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Wind Amp', 'Recarm', 'Sukukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Rakukaja', 'Recarm', 'Sukukaja']
INFO:root:['Patra', 'Null Dark', 'Rakukaja', 'Tarukaja']
INFO:root:['Diarama', 'Rakukaja', 'Zio', 'Patra']
INFO:root:['Mazionga', 'Sukukaja', 'Diarahan', 'Masukunda']
INFO:root:['Patra', 'Zio', 'Sukukaja', 'Mazionga']
INFO:root:['Wind Amp', 'Dekunda', 'Patra', 'Rakukaja']
INFO:root:['Rakukaja', 'Sukukaja', 'Recarm', 'Patra']
INFO:root:['Rakukaja', 'Zio', 'Recarm', 'Diarama']
INFO:root:['Sukukaja', 'Tarukaja', 'Diarama', 'Patra']
INFO:root:['Dekunda', 'Megido', 'Patra', 'Tarukaja']
INFO:root:['Diarama', 'Tarukaja', 'Mind Charge', 'Recarm']
INFO:root:['Masukunda', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Sukukaja', 'Patra', 'Null Dark', 'Recarm']
INFO:root:['Masukunda', 'Patra', 'Recarm', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Growth 3']
INFO:root:['Mind Charge', 'Dekunda', 'Tarukaja', 'Patra']
INFO:root:['Masukunda', 'Sukukaja', 'Tarukaja', 'Growth 3']
INFO:root:['Null Dark', 'Diarama', 'Patra', 'Sukukaja']
INFO:root:['Mind Charge', 'Diarama', 'Recarm', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Tarukaja', 'Mind Charge', 'Mazionga', 'Diarahan']
INFO:root:['Rakukaja', 'Masukunda', 'Patra', 'Recarm']
INFO:root:['Wind Amp', 'Sukukaja', 'Diarahan', 'Patra']
INFO:root:['Patra', 'Dekunda', 'Zio', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Masukunda', 'Diarama']
INFO:root:['Rakukaja', 'Patra', 'Zio', 'Masukunda']
INFO:root:['Patra', 'Recarm', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Diarahan', 'Panta Rhei']
INFO:root:['Rakukaja', 'Tarukaja', 'Patra', 'Zio']
INFO:root:['Tarukaja', 'Masukunda', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Dekunda', 'Diarama', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Mind Charge']
INFO:root:['Patra', 'Recarm', 'Masukunda', 'Tarukaja']
INFO:root:['Dekunda', 'Mazionga', 'Rakukaja', 'Diarama']
INFO:root:['Diarahan', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Diarahan', 'Sukukaja', 'Wind Amp', 'Rakukaja']
INFO:root:['Mind Charge', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Diarahan', 'Diarama', 'Rakukaja', 'Patra']
INFO:root:['Mind Charge', 'Zio', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Dekunda']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Tarukaja']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Dekunda']
INFO:root:['Patra', 'Growth 3', 'Mind Charge', 'Rakukaja']
INFO:root:['Patra', 'Masukunda', 'Diarama', 'Diarahan']
INFO:root:['Rakukaja', 'Mind Charge', 'Tarukaja', 'Diarama']
INFO:root:['Growth 3', 'Rakukaja', 'Diarama', 'Mazionga']
INFO:root:['Sukukaja', 'Patra', 'Recarm', 'Diarama']
INFO:root:['Diarahan', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Mind Charge']
INFO:root:['Diarama', 'Patra', 'Mind Charge', 'Mazionga']
INFO:root:['Diarahan', 'Rakukaja', 'Recarm', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Mind Charge', 'Diarahan']
INFO:root:['Patra', 'Zio', 'Mind Charge', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Wind Boost', 'Diarahan']
INFO:root:['Diarahan', 'Rakukaja', 'Diarama', 'Tarukaja']
INFO:root:['Diarama', 'Patra', 'Rakukaja', 'Recarm']
INFO:root:['Recarm', 'Diarama', 'Patra', 'Diarahan']
INFO:root:['Masukunda', 'Patra', 'Mind Charge', 'Recarm']
INFO:root:['Patra', 'Mind Charge', 'Masukunda', 'Rakukaja']
INFO:root:['Diarahan', 'Patra', 'Rakukaja', 'Zio']
INFO:root:['Patra', 'Recarm', 'Rakukaja', 'Panta Rhei']
INFO:root:['Patra', 'Mind Charge', 'Rakukaja', 'Masukunda']
INFO:root:['Diarahan', 'Zio', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Growth 3']
INFO:root:['Diarama', 'Sukukaja', 'Dekunda', 'Rakukaja']
INFO:root:['Mind Charge', 'Masukunda', 'Recarm', 'Patra']
INFO:root:['Masukunda', 'Rakukaja', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Zio', 'Rakukaja', 'Diarahan']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Dekunda']
INFO:root:['Sukukaja', 'Null Dark', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Null Dark']
INFO:root:['Patra', 'Diarama', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Mazionga', 'Zio']
INFO:root:['Sukukaja', 'Diarama', 'Patra', 'Diarahan']
INFO:root:['Diarahan', 'Patra', 'Recarm', 'Diarama']
INFO:root:['Rakukaja', 'Diarama', 'Sukukaja', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Masukunda']
INFO:root:['Recarm', 'Patra', 'Dekunda', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Rakukaja']
INFO:root:['Patra', 'Diarahan', 'Diarama', 'Wind Amp']
INFO:root:['Recarm', 'Patra', 'Growth 3', 'Tarukaja']
INFO:root:['Patra', 'Rakukaja', 'Mind Charge', 'Sukukaja']
INFO:root:['Diarama', 'Rakukaja', 'Sukukaja', 'Patra']
INFO:root:['Masukunda', 'Diarama', 'Recarm', 'Patra']
INFO:root:['Diarama', 'Masukunda', 'Rakukaja', 'Patra']
INFO:root:['Wind Amp', 'Sukukaja', 'Patra', 'Diarama']
INFO:root:['Mazionga', 'Rakukaja', 'Diarama', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Sukukaja']
INFO:root:['Dekunda', 'Rakukaja', 'Patra', 'Sukukaja']
INFO:root:['Recarm', 'Diarama', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Masukunda', 'Rakukaja', 'Recarm']
INFO:root:['Rakukaja', 'Dekunda', 'Patra', 'Tarukaja']
INFO:root:['Diarama', 'Rakukaja', 'Sukukaja', 'Patra']
INFO:root:['Sukukaja', 'Masukunda', 'Patra', 'Dekunda']
INFO:root:['Patra', 'Mind Charge', 'Wind Boost', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Recarm']
INFO:root:['Tarukaja', 'Wind Amp', 'Rakukaja', 'Patra']
INFO:root:['Rakukaja', 'Recarm', 'Patra', 'Diarama']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Recarm']
INFO:root:['Tarukaja', 'Patra', 'Zio', 'Wind Boost']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Diarahan']
INFO:root:['Tarukaja', 'Patra', 'Rakukaja', 'Masukunda']
INFO:root:['Wind Amp', 'Diarama', 'Mind Charge', 'Patra']
INFO:root:['Masukunda', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Masukunda', 'Zio', 'Diarama', 'Sukukaja']
INFO:root:['Growth 3', 'Diarahan', 'Recarm', 'Diarama']
INFO:root:['Diarama', 'Recarm', 'Sukukaja', 'Rakukaja']
INFO:root:['Rakukaja', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Wind Boost']
INFO:root:['Wind Boost', 'Diarama', 'Diarahan', 'Patra']
INFO:root:['Diarahan', 'Diarama', 'Growth 3', 'Patra']
INFO:root:['Wind Amp', 'Recarm', 'Dekunda', 'Null Dark']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Recarm']
INFO:root:['Null Dark', 'Diarama', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Wind Boost', 'Diarahan', 'Tarukaja']
INFO:root:['Recarm', 'Sukukaja', 'Tarukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Diarahan']
INFO:root:['Rakukaja', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Recarm', 'Patra', 'Megido', 'Sukukaja']
INFO:root:['Rakukaja', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Wind Amp']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Recarm']
INFO:root:['Rakukaja', 'Patra', 'Zio', 'Diarama']
INFO:root:['Megido', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Null Dark', 'Patra', 'Diarama', 'Dekunda']
INFO:root:['Dekunda', 'Diarahan', 'Patra', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Zio']
INFO:root:['Patra', 'Diarahan', 'Tarukaja', 'Zio']
INFO:root:['Patra', 'Diarama', 'Megido', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Dekunda']
INFO:root:['Recarm', 'Sukukaja', 'Rakukaja', 'Masukunda']
INFO:root:['Tarukaja', 'Mazionga', 'Diarama', 'Patra']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Rakukaja']
INFO:root:['Masukunda', 'Patra', 'Dekunda', 'Tarukaja']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Recarm']
INFO:root:['Mind Charge', 'Tarukaja', 'Patra', 'Rakukaja']
INFO:root:['Dekunda', 'Patra', 'Sukukaja', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Rakukaja', 'Diarahan']
INFO:root:['Tarukaja', 'Rakukaja', 'Diarahan', 'Patra']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Tarukaja']
INFO:root:['Rakukaja', 'Patra', 'Recarm', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Wind Amp', 'Wind Boost']
INFO:root:['Masukunda', 'Patra', 'Tarukaja', 'Zio']
INFO:root:['Masukunda', 'Patra', 'Rakukaja', 'Wind Boost']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Recarm']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Masukunda']
INFO:root:['Patra', 'Mind Charge', 'Tarukaja', 'Rakukaja']
INFO:root:['Wind Amp', 'Patra', 'Masukunda', 'Diarama']
INFO:root:['Growth 3', 'Recarm', 'Diarahan', 'Mind Charge']
INFO:root:['Diarama', 'Rakukaja', 'Zio', 'Recarm']
INFO:root:['Mind Charge', 'Masukunda', 'Diarama', 'Wind Boost']
INFO:root:['Dekunda', 'Recarm', 'Patra', 'Diarahan']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Dekunda']
INFO:root:['Diarahan', 'Sukukaja', 'Wind Boost', 'Patra']
INFO:root:['Diarama', 'Recarm', 'Patra', 'Wind Amp']
INFO:root:['Diarama', 'Rakukaja', 'Wind Boost', 'Recarm']
INFO:root:['Sukukaja', 'Patra', 'Masukunda', 'Rakukaja']
INFO:root:['Masukunda', 'Diarama', 'Patra', 'Mazionga']
INFO:root:['Patra', 'Zio', 'Diarahan', 'Tarukaja']
INFO:root:['Wind Amp', 'Sukukaja', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Tarukaja']
INFO:root:['Patra', 'Diarahan', 'Wind Boost', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Dekunda', 'Diarama']
INFO:root:['Null Dark', 'Masukunda', 'Recarm', 'Rakukaja']
INFO:root:['Diarahan', 'Wind Boost', 'Tarukaja', 'Patra']
INFO:root:['Diarahan', 'Sukukaja', 'Diarama', 'Zio']
INFO:root:['Tarukaja', 'Diarama', 'Recarm', 'Mind Charge']
INFO:root:['Tarukaja', 'Rakukaja', 'Patra', 'Mind Charge']
