INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Megidolaon']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Tetrakarn', 'Mind Charge']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Tarukaja']
INFO:root:['Charmdi', 'Unshaken Will', 'Tetrakarn', 'Patra']
INFO:root:['Charmdi', 'Tetrakarn', 'Patra', 'Garu']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Garu']
INFO:root:['Tarukaja', 'Charmdi', 'Salvation', 'Patra']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Mind Charge']
INFO:root:['Tarukaja', 'Tetrakarn', 'Sukukaja', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Salvation']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Unshaken Will', 'Growth 3', 'Charmdi']
INFO:root:['Charmdi', 'Tarukaja', 'Wind Amp', 'Salvation']
INFO:root:['Charmdi', 'Counter', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Unshaken Will', 'Spell Master']
INFO:root:['Tarukaja', 'Patra', 'Growth 3', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Growth 3']
INFO:root:['Garu', 'Patra', 'Ziodyne', 'Charmdi']
INFO:root:['Sukukaja', 'Salvation', 'Patra', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Garu']
INFO:root:['Salvation', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Sukukaja']
INFO:root:['Patra', 'Counter', 'Unshaken Will', 'Mind Charge']
INFO:root:['Tarukaja', 'Garu', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Sukukaja']
INFO:root:['Patra', 'Wind Amp', 'Salvation', 'Tetrakarn']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Salvation']
INFO:root:['Garu', 'Charmdi', 'Sukukaja', 'Patra']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Wind Amp', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Wind Amp', 'Patra', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Growth 3', 'Salvation']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Mind Charge']
INFO:root:['Mind Charge', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Counter', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Megidolaon']
INFO:root:['Sukukaja', 'Garu', 'Salvation', 'Mind Charge']
INFO:root:['Charmdi', 'Mind Charge', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Sukukaja']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Spell Master']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Sukukaja', 'Megido', 'Wind Amp', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Wind Amp', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Counter']
INFO:root:['Patra', 'Sukukaja', 'Growth 3', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Garu']
INFO:root:['Charmdi', 'Tetrakarn', 'Megido', 'Counter']
INFO:root:['Charmdi', 'Sukukaja', 'Tarukaja', 'Salvation']
INFO:root:['Charmdi', 'Salvation', 'Sukukaja', 'Tarukaja']
INFO:root:['Tetrakarn', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Salvation']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Mind Charge']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Salvation']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Counter']
INFO:root:['Garu', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Tarukaja', 'Garu', 'Ziodyne', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Salvation', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Growth 3']
INFO:root:['Salvation', 'Charmdi', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Tetrakarn', 'Wind Amp', 'Patra']
INFO:root:['Patra', 'Ziodyne', 'Charmdi', 'Megido']
INFO:root:['Patra', 'Charmdi', 'Wind Amp', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Mind Charge', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Unshaken Will']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Salvation']
INFO:root:['Patra', 'Tarukaja', 'Ziodyne', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Wind Amp']
INFO:root:['Salvation', 'Garu', 'Patra', 'Megido']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Tarukaja', 'Counter', 'Patra']
INFO:root:['Mind Charge', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Salvation', 'Sukukaja', 'Patra', 'Megidolaon']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Counter', 'Growth 3']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Tarukaja']
INFO:root:['Ziodyne', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Mind Charge', 'Patra', 'Tetrakarn', 'Sukukaja']
INFO:root:['Tarukaja', 'Megido', 'Charmdi', 'Patra']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Mind Charge']
INFO:root:['Megidolaon', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Salvation']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Counter']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Spell Master']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Salvation', 'Tarukaja', 'Spell Master']
INFO:root:['Unshaken Will', 'Charmdi', 'Patra', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Salvation']
INFO:root:['Spell Master', 'Tarukaja', 'Patra', 'Tetrakarn']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Wind Amp']
INFO:root:['Sukukaja', 'Growth 3', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Mind Charge', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Charmdi']
INFO:root:['Counter', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Mind Charge']
INFO:root:['Hama', 'Salvation', 'Tarukaja', 'Mind Charge']
INFO:root:['Megidolaon', 'Patra', 'Megido', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Counter']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Megido']
INFO:root:['Charmdi', 'Garu', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Tarukaja']
INFO:root:['Garu', 'Tarukaja', 'Charmdi', 'Ziodyne']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Counter']
INFO:root:['Megidolaon', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Sukukaja', 'Counter', 'Charmdi', 'Patra']
INFO:root:['Ziodyne', 'Patra', 'Mind Charge', 'Charmdi']
INFO:root:['Mind Charge', 'Garu', 'Unshaken Will', 'Sukukaja']
INFO:root:['Salvation', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Garu']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Unshaken Will', 'Charmdi', 'Spell Master', 'Patra']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Sukukaja']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Sukukaja', 'Mind Charge']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Salvation']
INFO:root:['Counter', 'Charmdi', 'Tarukaja', 'Hama']
INFO:root:['Patra', 'Salvation', 'Garu', 'Counter']
INFO:root:['Tarukaja', 'Patra', 'Spell Master', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Tarukaja', 'Mind Charge', 'Patra', 'Charmdi']
INFO:root:['Counter', 'Garu', 'Sukukaja', 'Patra']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Mind Charge']
INFO:root:['Unshaken Will', 'Counter', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Sukukaja', 'Salvation', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Wind Amp', 'Patra', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Unshaken Will', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Sukukaja']
INFO:root:['Charmdi', 'Salvation', 'Patra', 'Unshaken Will']
INFO:root:['Sukukaja', 'Salvation', 'Spell Master', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Megido']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Sukukaja', 'Spell Master', 'Charmdi', 'Patra']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Garu']
INFO:root:['Tetrakarn', 'Growth 3', 'Charmdi', 'Spell Master']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Garu']
INFO:root:['Salvation', 'Sukukaja', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Megido', 'Tarukaja', 'Sukukaja']
INFO:root:['Garu', 'Tarukaja', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Counter', 'Charmdi', 'Sukukaja']
INFO:root:['Salvation', 'Patra', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Salvation']
INFO:root:['Megido', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Salvation', 'Patra', 'Charmdi', 'Hama']
INFO:root:['Salvation', 'Tetrakarn', 'Patra', 'Ziodyne']
INFO:root:['Sukukaja', 'Charmdi', 'Mind Charge', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Hama', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Unshaken Will', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Wind Amp']
INFO:root:['Sukukaja', 'Counter', 'Unshaken Will', 'Tarukaja']
INFO:root:['Megido', 'Charmdi', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Garu', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Tetrakarn', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Garu']
INFO:root:['Mind Charge', 'Patra', 'Tetrakarn', 'Garu']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Charmdi']
INFO:root:['Sukukaja', 'Tarukaja', 'Charmdi', 'Patra']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Ziodyne']
INFO:root:['Mind Charge', 'Sukukaja', 'Counter', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Salvation']
INFO:root:['Salvation', 'Sukukaja', 'Charmdi', 'Patra']
INFO:root:['Tetrakarn', 'Tarukaja', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Wind Amp', 'Charmdi']
INFO:root:['Patra', 'Counter', 'Tarukaja', 'Garu']
INFO:root:['Mind Charge', 'Patra', 'Charmdi', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Salvation']
INFO:root:['Sukukaja', 'Salvation', 'Garu', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Hama']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Spell Master']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Megidolaon']
INFO:root:['Charmdi', 'Ziodyne', 'Sukukaja', 'Patra']
INFO:root:['Tarukaja', 'Salvation', 'Patra', 'Sukukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Salvation', 'Tarukaja']
INFO:root:['Tetrakarn', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Mind Charge']
INFO:root:['Sukukaja', 'Counter', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Garu']
INFO:root:['Mind Charge', 'Salvation', 'Charmdi', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Wind Amp']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Tetrakarn']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Mind Charge']
INFO:root:['Tarukaja', 'Patra', 'Tetrakarn', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tetrakarn']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Salvation']
INFO:root:['Patra', 'Growth 3', 'Tarukaja', 'Sukukaja']
INFO:root:['Charmdi', 'Mind Charge', 'Tarukaja', 'Patra']
INFO:root:['Sukukaja', 'Charmdi', 'Tarukaja', 'Patra']
INFO:root:['Tarukaja', 'Garu', 'Charmdi', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Sukukaja']
INFO:root:['Megido', 'Charmdi', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Megidolaon', 'Sukukaja', 'Charmdi']
INFO:root:['Salvation', 'Charmdi', 'Spell Master', 'Patra']
INFO:root:['Salvation', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Tetrakarn', 'Patra', 'Salvation', 'Charmdi']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Megidolaon', 'Tarukaja', 'Sukukaja', 'Mind Charge']
INFO:root:['Salvation', 'Megidolaon', 'Charmdi', 'Patra']
INFO:root:['Tarukaja', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Hama', 'Tarukaja', 'Tetrakarn', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Garu']
INFO:root:['Charmdi', 'Sukukaja', 'Tarukaja', 'Unshaken Will']
INFO:root:['Patra', 'Megidolaon', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Growth 3', 'Charmdi']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Unshaken Will', 'Garu', 'Salvation']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Garu']
INFO:root:['Salvation', 'Ziodyne', 'Mind Charge', 'Sukukaja']
INFO:root:['Hama', 'Patra', 'Charmdi', 'Megidolaon']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Tetrakarn']
INFO:root:['Patra', 'Salvation', 'Mind Charge', 'Sukukaja']
INFO:root:['Charmdi', 'Salvation', 'Tarukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Ziodyne', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Mind Charge']
INFO:root:['Mind Charge', 'Megido', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Garu']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Tetrakarn', 'Sukukaja', 'Tarukaja', 'Spell Master']
INFO:root:['Ziodyne', 'Salvation', 'Megido', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Garu', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Growth 3']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Mind Charge']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Unshaken Will']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Megidolaon']
INFO:root:['Patra', 'Mind Charge', 'Megidolaon', 'Garu']
INFO:root:['Charmdi', 'Patra', 'Salvation', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Mind Charge', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Counter']
INFO:root:['Salvation', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Growth 3', 'Patra', 'Megido', 'Charmdi']
INFO:root:['Wind Amp', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Salvation', 'Patra', 'Growth 3', 'Sukukaja']
INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Wind Amp']
INFO:root:['Garu', 'Tarukaja', 'Charmdi', 'Patra']
INFO:root:['Tetrakarn', 'Patra', 'Charmdi', 'Hama']
INFO:root:['Charmdi', 'Salvation', 'Patra', 'Tarukaja']
INFO:root:['Spell Master', 'Tarukaja', 'Patra', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Growth 3']
INFO:root:['Counter', 'Mind Charge', 'Patra', 'Sukukaja']
INFO:root:['Counter', 'Sukukaja', 'Charmdi', 'Tarukaja']
INFO:root:['Mind Charge', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Ziodyne', 'Mind Charge']
INFO:root:['Sukukaja', 'Mind Charge', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Garu', 'Wind Amp', 'Spell Master', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Megido']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Tarukaja']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Growth 3', 'Mind Charge']
INFO:root:['Patra', 'Ziodyne', 'Charmdi', 'Megido']
INFO:root:['Garu', 'Patra', 'Ziodyne', 'Growth 3']
INFO:root:['Tarukaja', 'Garu', 'Salvation', 'Ziodyne']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Spell Master', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Unshaken Will']
INFO:root:['Salvation', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Garu']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Tarukaja']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Ziodyne']
INFO:root:['Patra', 'Mind Charge', 'Tetrakarn', 'Charmdi']
INFO:root:['Wind Amp', 'Patra', 'Charmdi', 'Counter']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Salvation']
INFO:root:['Patra', 'Spell Master', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Garu']
INFO:root:['Patra', 'Counter', 'Mind Charge', 'Charmdi']
INFO:root:['Sukukaja', 'Charmdi', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Tetrakarn']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Charmdi']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Growth 3']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Counter', 'Tarukaja', 'Charmdi']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Growth 3']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Growth 3', 'Charmdi']
INFO:root:['Salvation', 'Patra', 'Charmdi', 'Megido']
INFO:root:['Sukukaja', 'Growth 3', 'Charmdi', 'Patra']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Ziodyne']
INFO:root:['Charmdi', 'Tarukaja', 'Ziodyne', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Counter']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Garu']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Megidolaon', 'Mind Charge', 'Patra', 'Charmdi']
INFO:root:['Garu', 'Tarukaja', 'Patra', 'Ziodyne']
INFO:root:['Counter', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Tarukaja', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Wind Amp', 'Sukukaja', 'Charmdi']
INFO:root:['Sukukaja', 'Garu', 'Mind Charge', 'Tarukaja']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Salvation', 'Patra', 'Garu', 'Charmdi']
INFO:root:['Sukukaja', 'Tetrakarn', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Growth 3', 'Salvation', 'Ziodyne']
INFO:root:['Patra', 'Garu', 'Tarukaja', 'Charmdi']
INFO:root:['Garu', 'Patra', 'Charmdi', 'Tetrakarn']
INFO:root:['Charmdi', 'Salvation', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Garu']
INFO:root:['Charmdi', 'Sukukaja', 'Mind Charge', 'Patra']
INFO:root:['Tarukaja', 'Garu', 'Patra', 'Salvation']
INFO:root:['Salvation', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Counter']
INFO:root:['Garu', 'Tarukaja', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Counter', 'Sukukaja', 'Garu']
INFO:root:['Salvation', 'Garu', 'Patra', 'Charmdi']
INFO:root:['Sukukaja', 'Wind Amp', 'Charmdi', 'Salvation']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Mind Charge']
INFO:root:['Tarukaja', 'Charmdi', 'Garu', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Garu']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Growth 3', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Unshaken Will', 'Charmdi']
INFO:root:['Garu', 'Salvation', 'Spell Master', 'Patra']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Counter', 'Hama']
INFO:root:['Sukukaja', 'Tetrakarn', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Wind Amp', 'Charmdi', 'Salvation']
INFO:root:['Sukukaja', 'Charmdi', 'Patra', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tetrakarn']
INFO:root:['Patra', 'Tarukaja', 'Tetrakarn', 'Sukukaja']
