INFO:root:['Null Dark', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Wind Amp', 'Growth 3', 'Patra', 'Sukukaja']
INFO:root:['Marakunda', 'Unshaken Will', 'Samsara', 'Wind Amp']
INFO:root:['Mind Charge', 'Growth 3', 'Samsara', 'Marakunda']
INFO:root:['Marakunda', 'Patra', 'Growth 3', 'Wind Amp']
INFO:root:['Sukukaja', 'Samsara', 'Diarahan', 'Unshaken Will']
INFO:root:['Wind Amp', 'Unshaken Will', 'Sukukaja', 'Tarukaja']
INFO:root:['Marakunda', 'Samsara', 'Null Dark', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Tarukaja', 'Null Dark']
INFO:root:['Unshaken Will', 'Growth 3', 'Patra', 'Samsara']
INFO:root:['Tarukaja', 'Null Dark', 'Samsara', 'Diarahan']
INFO:root:['Marakunda', 'Wind Amp', 'Patra', 'Null Dark']
INFO:root:['Patra', 'Samsara', 'Mind Charge', 'Wind Amp']
INFO:root:['Wind Amp', 'Patra', 'Null Dark', 'Spell Master']
INFO:root:['Patra', 'Mind Charge', 'Unshaken Will', 'Samsara']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Unshaken Will']
INFO:root:['Growth 3', 'Tarukaja', 'Null Dark', 'Unshaken Will']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Spell Master']
INFO:root:['Samsara', 'Growth 3', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Spell Master', 'Unshaken Will', 'Growth 3']
INFO:root:['Mind Charge', 'Samsara', 'Patra', 'Null Dark']
INFO:root:['Patra', 'Growth 3', 'Samsara', 'Null Dark']
INFO:root:['Tarukaja', 'Patra', 'Samsara', 'Null Dark']
INFO:root:['Null Dark', 'Spell Master', 'Unshaken Will', 'Patra']
INFO:root:['Growth 3', 'Spell Master', 'Tarukaja', 'Samsara']
INFO:root:['Samsara', 'Spell Master', 'Recarm', 'Unshaken Will']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Wind Amp']
INFO:root:['Wind Amp', 'Tarukaja', 'Marakunda', 'Unshaken Will']
INFO:root:['Samsara', 'Tetrakarn', 'Null Dark', 'Tarukaja']
INFO:root:['Marakunda', 'Samsara', 'Null Dark', 'Patra']
INFO:root:['Samsara', 'Null Dark', 'Spell Master', 'Wind Amp']
INFO:root:['Diarahan', 'Growth 3', 'Tarukaja', 'Null Dark']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Unshaken Will']
INFO:root:['Patra', 'Marakunda', 'Null Dark', 'Wind Amp']
INFO:root:['Samsara', 'Sukukaja', 'Tarukaja', 'Spell Master']
INFO:root:['Samsara', 'Growth 3', 'Sukukaja', 'Tarukaja']
INFO:root:['Null Dark', 'Patra', 'Unshaken Will', 'Tarukaja']
INFO:root:['Patra', 'Spell Master', 'Wind Amp', 'Unshaken Will']
INFO:root:['Samsara', 'Unshaken Will', 'Mind Charge', 'Wind Amp']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Growth 3', 'Mind Charge', 'Samsara', 'Null Dark']
INFO:root:['Samsara', 'Recarm', 'Wind Amp', 'Sukukaja']
INFO:root:['Samsara', 'Recarm', 'Patra', 'Unshaken Will']
INFO:root:['Spell Master', 'Samsara', 'Null Dark', 'Unshaken Will']
INFO:root:['Samsara', 'Spell Master', 'Growth 3', 'Tarukaja']
INFO:root:['Growth 3', 'Unshaken Will', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Tetrakarn', 'Samsara', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Tarukaja', 'Marakunda']
INFO:root:['Samsara', 'Null Dark', 'Spell Master', 'Recarm']
INFO:root:['Tarukaja', 'Patra', 'Wind Amp', 'Growth 3']
INFO:root:['Null Dark', 'Sukukaja', 'Spell Master', 'Samsara']
INFO:root:['Patra', 'Wind Amp', 'Recarm', 'Samsara']
INFO:root:['Wind Amp', 'Growth 3', 'Samsara', 'Spell Master']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Recarm']
INFO:root:['Null Dark', 'Wind Amp', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Spell Master', 'Samsara', 'Null Dark']
INFO:root:['Wind Amp', 'Diarahan', 'Tarukaja', 'Null Dark']
INFO:root:['Wind Amp', 'Recarm', 'Growth 3', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Recarm']
INFO:root:['Samsara', 'Spell Master', 'Patra', 'Unshaken Will']
INFO:root:['Samsara', 'Spell Master', 'Null Dark', 'Growth 3']
INFO:root:['Samsara', 'Tarukaja', 'Sukukaja', 'Spell Master']
INFO:root:['Null Dark', 'Tarukaja', 'Samsara', 'Growth 3']
INFO:root:['Samsara', 'Recarm', 'Null Dark', 'Growth 3']
INFO:root:['Tarukaja', 'Null Dark', 'Samsara', 'Patra']
INFO:root:['Null Dark', 'Samsara', 'Growth 3', 'Recarm']
INFO:root:['Tarukaja', 'Wind Amp', 'Growth 3', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Spell Master', 'Null Dark']
INFO:root:['Patra', 'Diarahan', 'Samsara', 'Tarukaja']
INFO:root:['Growth 3', 'Patra', 'Unshaken Will', 'Spell Master']
INFO:root:['Diarahan', 'Recarm', 'Wind Amp', 'Sukukaja']
INFO:root:['Tarukaja', 'Growth 3', 'Samsara', 'Recarm']
INFO:root:['Marakunda', 'Unshaken Will', 'Samsara', 'Recarm']
INFO:root:['Null Dark', 'Wind Amp', 'Sukukaja', 'Tarukaja']
INFO:root:['Wind Amp', 'Diarahan', 'Null Dark', 'Recarm']
INFO:root:['Tarukaja', 'Patra', 'Samsara', 'Null Dark']
INFO:root:['Wind Amp', 'Spell Master', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Tarukaja', 'Spell Master']
INFO:root:['Recarm', 'Samsara', 'Wind Amp', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Wind Amp', 'Patra']
INFO:root:['Spell Master', 'Megidolaon', 'Sukukaja', 'Samsara']
INFO:root:['Wind Amp', 'Growth 3', 'Patra', 'Samsara']
INFO:root:['Null Dark', 'Growth 3', 'Diarahan', 'Unshaken Will']
INFO:root:['Growth 3', 'Diarahan', 'Spell Master', 'Mind Charge']
INFO:root:['Samsara', 'Null Dark', 'Recarm', 'Patra']
INFO:root:['Spell Master', 'Wind Amp', 'Unshaken Will', 'Samsara']
INFO:root:['Samsara', 'Sukukaja', 'Patra', 'Null Dark']
INFO:root:['Wind Amp', 'Null Dark', 'Growth 3', 'Samsara']
INFO:root:['Diarahan', 'Samsara', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Samsara', 'Wind Amp', 'Null Dark']
INFO:root:['Recarm', 'Samsara', 'Mind Charge', 'Spell Master']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Sukukaja']
INFO:root:['Null Dark', 'Growth 3', 'Samsara', 'Tarukaja']
INFO:root:['Mind Charge', 'Growth 3', 'Tarukaja', 'Wind Amp']
INFO:root:['Wind Amp', 'Samsara', 'Tetrakarn', 'Sukukaja']
INFO:root:['Samsara', 'Growth 3', 'Null Dark', 'Diarahan']
INFO:root:['Tetrakarn', 'Sukukaja', 'Spell Master', 'Wind Amp']
INFO:root:['Tarukaja', 'Patra', 'Growth 3', 'Sukukaja']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Spell Master']
INFO:root:['Samsara', 'Recarm', 'Megidolaon', 'Growth 3']
INFO:root:['Unshaken Will', 'Null Dark', 'Patra', 'Wind Amp']
INFO:root:['Unshaken Will', 'Samsara', 'Tarukaja', 'Spell Master']
INFO:root:['Wind Amp', 'Recarm', 'Sukukaja', 'Spell Master']
INFO:root:['Patra', 'Spell Master', 'Tarukaja', 'Unshaken Will']
INFO:root:['Growth 3', 'Samsara', 'Null Dark', 'Spell Master']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Wind Amp']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Unshaken Will']
INFO:root:['Mind Charge', 'Tetrakarn', 'Samsara', 'Spell Master']
INFO:root:['Patra', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Patra', 'Unshaken Will', 'Diarahan', 'Samsara']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Unshaken Will', 'Sukukaja']
INFO:root:['Tarukaja', 'Wind Amp', 'Growth 3', 'Null Dark']
INFO:root:['Growth 3', 'Samsara', 'Null Dark', 'Unshaken Will']
INFO:root:['Wind Amp', 'Sukukaja', 'Samsara', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Marakunda', 'Spell Master']
INFO:root:['Recarm', 'Samsara', 'Growth 3', 'Spell Master']
INFO:root:['Samsara', 'Wind Amp', 'Patra', 'Growth 3']
INFO:root:['Growth 3', 'Unshaken Will', 'Marakunda', 'Wind Amp']
INFO:root:['Recarm', 'Mind Charge', 'Growth 3', 'Samsara']
INFO:root:['Unshaken Will', 'Patra', 'Spell Master', 'Growth 3']
INFO:root:['Tarukaja', 'Patra', 'Samsara', 'Unshaken Will']
INFO:root:['Spell Master', 'Diarahan', 'Recarm', 'Growth 3']
INFO:root:['Samsara', 'Growth 3', 'Null Dark', 'Tarukaja']
INFO:root:['Growth 3', 'Patra', 'Wind Amp', 'Tarukaja']
INFO:root:['Wind Amp', 'Recarm', 'Samsara', 'Growth 3']
INFO:root:['Wind Amp', 'Unshaken Will', 'Null Dark', 'Samsara']
INFO:root:['Megidolaon', 'Tarukaja', 'Spell Master', 'Samsara']
INFO:root:['Growth 3', 'Sukukaja', 'Tarukaja', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Spell Master', 'Wind Amp']
INFO:root:['Null Dark', 'Diarahan', 'Tarukaja', 'Samsara']
INFO:root:['Patra', 'Samsara', 'Tarukaja', 'Null Dark']
INFO:root:['Growth 3', 'Patra', 'Unshaken Will', 'Wind Amp']
INFO:root:['Null Dark', 'Samsara', 'Growth 3', 'Patra']
INFO:root:['Recarm', 'Null Dark', 'Samsara', 'Wind Amp']
INFO:root:['Null Dark', 'Spell Master', 'Patra', 'Growth 3']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Spell Master']
INFO:root:['Null Dark', 'Samsara', 'Sukukaja', 'Diarahan']
INFO:root:['Tarukaja', 'Spell Master', 'Samsara', 'Sukukaja']
INFO:root:['Samsara', 'Patra', 'Growth 3', 'Megidolaon']
INFO:root:['Sukukaja', 'Patra', 'Growth 3', 'Samsara']
INFO:root:['Sukukaja', 'Diarahan', 'Mind Charge', 'Null Dark']
INFO:root:['Wind Amp', 'Null Dark', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Patra']
INFO:root:['Unshaken Will', 'Wind Amp', 'Growth 3', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Spell Master']
INFO:root:['Wind Amp', 'Sukukaja', 'Samsara', 'Null Dark']
INFO:root:['Growth 3', 'Samsara', 'Recarm', 'Tarukaja']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Diarahan', 'Wind Amp', 'Patra', 'Sukukaja']
INFO:root:['Unshaken Will', 'Samsara', 'Tetrakarn', 'Tarukaja']
INFO:root:['Wind Amp', 'Diarahan', 'Mind Charge', 'Null Dark']
INFO:root:['Tarukaja', 'Samsara', 'Null Dark', 'Unshaken Will']
INFO:root:['Patra', 'Tarukaja', 'Wind Amp', 'Null Dark']
INFO:root:['Growth 3', 'Samsara', 'Tetrakarn', 'Tarukaja']
INFO:root:['Sukukaja', 'Patra', 'Samsara', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Growth 3']
INFO:root:['Mind Charge', 'Null Dark', 'Growth 3', 'Samsara']
INFO:root:['Patra', 'Samsara', 'Growth 3', 'Spell Master']
INFO:root:['Null Dark', 'Samsara', 'Wind Amp', 'Unshaken Will']
INFO:root:['Null Dark', 'Wind Amp', 'Sukukaja', 'Patra']
INFO:root:['Null Dark', 'Wind Amp', 'Patra', 'Tarukaja']
INFO:root:['Samsara', 'Patra', 'Wind Amp', 'Spell Master']
INFO:root:['Sukukaja', 'Samsara', 'Null Dark', 'Unshaken Will']
INFO:root:['Unshaken Will', 'Marakunda', 'Samsara', 'Megidolaon']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Recarm']
INFO:root:['Growth 3', 'Sukukaja', 'Samsara', 'Unshaken Will']
INFO:root:['Diarahan', 'Spell Master', 'Samsara', 'Growth 3']
INFO:root:['Spell Master', 'Mind Charge', 'Tarukaja', 'Growth 3']
INFO:root:['Unshaken Will', 'Samsara', 'Wind Amp', 'Recarm']
INFO:root:['Recarm', 'Samsara', 'Patra', 'Unshaken Will']
INFO:root:['Null Dark', 'Samsara', 'Mind Charge', 'Tarukaja']
INFO:root:['Patra', 'Null Dark', 'Recarm', 'Diarahan']
INFO:root:['Samsara', 'Growth 3', 'Unshaken Will', 'Wind Amp']
INFO:root:['Spell Master', 'Patra', 'Wind Amp', 'Samsara']
INFO:root:['Tarukaja', 'Null Dark', 'Wind Amp', 'Growth 3']
INFO:root:['Samsara', 'Diarahan', 'Null Dark', 'Growth 3']
INFO:root:['Unshaken Will', 'Samsara', 'Sukukaja', 'Patra']
INFO:root:['Samsara', 'Diarahan', 'Spell Master', 'Null Dark']
INFO:root:['Spell Master', 'Growth 3', 'Unshaken Will', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Patra', 'Mind Charge']
INFO:root:['Wind Amp', 'Samsara', 'Null Dark', 'Sukukaja']
INFO:root:['Wind Amp', 'Growth 3', 'Recarm', 'Unshaken Will']
INFO:root:['Patra', 'Wind Amp', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Null Dark', 'Samsara', 'Megidolaon']
INFO:root:['Wind Amp', 'Samsara', 'Marakunda', 'Null Dark']
INFO:root:['Samsara', 'Spell Master', 'Tarukaja', 'Growth 3']
INFO:root:['Tarukaja', 'Null Dark', 'Marakunda', 'Samsara']
INFO:root:['Wind Amp', 'Null Dark', 'Marakunda', 'Sukukaja']
INFO:root:['Tarukaja', 'Growth 3', 'Patra', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Growth 3']
INFO:root:['Samsara', 'Null Dark', 'Spell Master', 'Mind Charge']
INFO:root:['Unshaken Will', 'Tarukaja', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Diarahan', 'Patra']
INFO:root:['Samsara', 'Wind Amp', 'Marakunda', 'Sukukaja']
INFO:root:['Null Dark', 'Unshaken Will', 'Tarukaja', 'Recarm']
INFO:root:['Diarahan', 'Mind Charge', 'Patra', 'Wind Amp']
INFO:root:['Patra', 'Mind Charge', 'Samsara', 'Null Dark']
INFO:root:['Tetrakarn', 'Samsara', 'Wind Amp', 'Mind Charge']
INFO:root:['Samsara', 'Patra', 'Growth 3', 'Diarahan']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Null Dark', 'Growth 3']
INFO:root:['Null Dark', 'Tarukaja', 'Samsara', 'Unshaken Will']
INFO:root:['Tarukaja', 'Marakunda', 'Null Dark', 'Growth 3']
INFO:root:['Spell Master', 'Sukukaja', 'Samsara', 'Tarukaja']
INFO:root:['Spell Master', 'Wind Amp', 'Samsara', 'Growth 3']
INFO:root:['Samsara', 'Sukukaja', 'Mind Charge', 'Null Dark']
INFO:root:['Diarahan', 'Tetrakarn', 'Samsara', 'Growth 3']
INFO:root:['Null Dark', 'Spell Master', 'Wind Amp', 'Samsara']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Null Dark']
INFO:root:['Patra', 'Marakunda', 'Growth 3', 'Null Dark']
INFO:root:['Growth 3', 'Samsara', 'Wind Amp', 'Unshaken Will']
INFO:root:['Growth 3', 'Samsara', 'Spell Master', 'Null Dark']
INFO:root:['Samsara', 'Patra', 'Wind Amp', 'Spell Master']
INFO:root:['Patra', 'Recarm', 'Samsara', 'Mind Charge']
INFO:root:['Spell Master', 'Wind Amp', 'Tarukaja', 'Sukukaja']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Tarukaja', 'Growth 3', 'Samsara', 'Wind Amp']
INFO:root:['Spell Master', 'Growth 3', 'Recarm', 'Wind Amp']
INFO:root:['Patra', 'Samsara', 'Tarukaja', 'Growth 3']
INFO:root:['Samsara', 'Null Dark', 'Spell Master', 'Patra']
INFO:root:['Sukukaja', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Growth 3', 'Tarukaja', 'Null Dark', 'Mind Charge']
INFO:root:['Null Dark', 'Marakunda', 'Wind Amp', 'Samsara']
INFO:root:['Sukukaja', 'Null Dark', 'Unshaken Will', 'Patra']
INFO:root:['Null Dark', 'Unshaken Will', 'Wind Amp', 'Growth 3']
INFO:root:['Samsara', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Wind Amp', 'Samsara', 'Tarukaja', 'Spell Master']
INFO:root:['Patra', 'Wind Amp', 'Samsara', 'Spell Master']
INFO:root:['Spell Master', 'Samsara', 'Megidolaon', 'Null Dark']
INFO:root:['Wind Amp', 'Growth 3', 'Tarukaja', 'Diarahan']
INFO:root:['Growth 3', 'Samsara', 'Spell Master', 'Unshaken Will']
INFO:root:['Sukukaja', 'Megidolaon', 'Marakunda', 'Tarukaja']
INFO:root:['Growth 3', 'Null Dark', 'Samsara', 'Unshaken Will']
INFO:root:['Samsara', 'Unshaken Will', 'Marakunda', 'Growth 3']
INFO:root:['Sukukaja', 'Tetrakarn', 'Wind Amp', 'Diarahan']
INFO:root:['Patra', 'Unshaken Will', 'Wind Amp', 'Null Dark']
INFO:root:['Tarukaja', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Samsara', 'Unshaken Will', 'Wind Amp', 'Marakunda']
INFO:root:['Null Dark', 'Unshaken Will', 'Patra', 'Wind Amp']
INFO:root:['Wind Amp', 'Patra', 'Sukukaja', 'Samsara']
INFO:root:['Growth 3', 'Spell Master', 'Sukukaja', 'Samsara']
INFO:root:['Samsara', 'Wind Amp', 'Patra', 'Mind Charge']
INFO:root:['Null Dark', 'Samsara', 'Spell Master', 'Growth 3']
INFO:root:['Sukukaja', 'Unshaken Will', 'Recarm', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Tarukaja', 'Patra']
INFO:root:['Tarukaja', 'Spell Master', 'Wind Amp', 'Patra']
INFO:root:['Unshaken Will', 'Spell Master', 'Patra', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Megidolaon', 'Null Dark']
INFO:root:['Null Dark', 'Wind Amp', 'Patra', 'Samsara']
INFO:root:['Spell Master', 'Tarukaja', 'Wind Amp', 'Null Dark']
INFO:root:['Growth 3', 'Samsara', 'Wind Amp', 'Sukukaja']
INFO:root:['Megidolaon', 'Recarm', 'Samsara', 'Growth 3']
INFO:root:['Wind Amp', 'Unshaken Will', 'Samsara', 'Patra']
INFO:root:['Null Dark', 'Spell Master', 'Growth 3', 'Wind Amp']
INFO:root:['Sukukaja', 'Null Dark', 'Growth 3', 'Samsara']
INFO:root:['Mind Charge', 'Wind Amp', 'Diarahan', 'Patra']
INFO:root:['Tarukaja', 'Samsara', 'Spell Master', 'Tetrakarn']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Patra', 'Growth 3', 'Tetrakarn', 'Megidolaon']
INFO:root:['Unshaken Will', 'Tarukaja', 'Patra', 'Samsara']
INFO:root:['Unshaken Will', 'Patra', 'Growth 3', 'Marakunda']
INFO:root:['Null Dark', 'Sukukaja', 'Marakunda', 'Mind Charge']
INFO:root:['Sukukaja', 'Spell Master', 'Wind Amp', 'Samsara']
INFO:root:['Patra', 'Samsara', 'Unshaken Will', 'Null Dark']
INFO:root:['Growth 3', 'Null Dark', 'Wind Amp', 'Patra']
INFO:root:['Wind Amp', 'Samsara', 'Tetrakarn', 'Growth 3']
INFO:root:['Growth 3', 'Wind Amp', 'Patra', 'Spell Master']
INFO:root:['Patra', 'Wind Amp', 'Samsara', 'Unshaken Will']
INFO:root:['Spell Master', 'Unshaken Will', 'Sukukaja', 'Growth 3']
INFO:root:['Samsara', 'Recarm', 'Patra', 'Wind Amp']
INFO:root:['Sukukaja', 'Spell Master', 'Growth 3', 'Tetrakarn']
INFO:root:['Growth 3', 'Wind Amp', 'Diarahan', 'Samsara']
INFO:root:['Patra', 'Unshaken Will', 'Sukukaja', 'Recarm']
INFO:root:['Samsara', 'Patra', 'Spell Master', 'Tarukaja']
INFO:root:['Growth 3', 'Recarm', 'Tarukaja', 'Wind Amp']
INFO:root:['Marakunda', 'Samsara', 'Sukukaja', 'Tarukaja']
INFO:root:['Samsara', 'Growth 3', 'Null Dark', 'Recarm']
INFO:root:['Marakunda', 'Samsara', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Tarukaja']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Unshaken Will', 'Null Dark']
INFO:root:['Samsara', 'Marakunda', 'Sukukaja', 'Patra']
INFO:root:['Null Dark', 'Growth 3', 'Samsara', 'Wind Amp']
INFO:root:['Growth 3', 'Wind Amp', 'Patra', 'Samsara']
INFO:root:['Null Dark', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Null Dark', 'Samsara', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Patra']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Tarukaja']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Null Dark']
INFO:root:['Tarukaja', 'Wind Amp', 'Unshaken Will', 'Growth 3']
INFO:root:['Spell Master', 'Growth 3', 'Wind Amp', 'Samsara']
INFO:root:['Samsara', 'Wind Amp', 'Spell Master', 'Mind Charge']
INFO:root:['Samsara', 'Tarukaja', 'Recarm', 'Growth 3']
INFO:root:['Tetrakarn', 'Unshaken Will', 'Samsara', 'Null Dark']
INFO:root:['Patra', 'Samsara', 'Unshaken Will', 'Wind Amp']
INFO:root:['Sukukaja', 'Patra', 'Wind Amp', 'Tarukaja']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Unshaken Will']
INFO:root:['Growth 3', 'Samsara', 'Spell Master', 'Null Dark']
INFO:root:['Samsara', 'Growth 3', 'Tarukaja', 'Spell Master']
INFO:root:['Samsara', 'Marakunda', 'Growth 3', 'Null Dark']
INFO:root:['Unshaken Will', 'Growth 3', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Growth 3', 'Samsara', 'Tarukaja']
INFO:root:['Spell Master', 'Patra', 'Samsara', 'Null Dark']
INFO:root:['Unshaken Will', 'Wind Amp', 'Null Dark', 'Patra']
INFO:root:['Null Dark', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Sukukaja', 'Tarukaja', 'Samsara', 'Patra']
INFO:root:['Tetrakarn', 'Patra', 'Null Dark', 'Samsara']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Tetrakarn']
INFO:root:['Unshaken Will', 'Growth 3', 'Samsara', 'Wind Amp']
INFO:root:['Sukukaja', 'Spell Master', 'Wind Amp', 'Null Dark']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Unshaken Will']
INFO:root:['Mind Charge', 'Wind Amp', 'Growth 3', 'Samsara']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Growth 3', 'Sukukaja', 'Samsara', 'Spell Master']
INFO:root:['Null Dark', 'Samsara', 'Sukukaja', 'Wind Amp']
INFO:root:['Growth 3', 'Samsara', 'Null Dark', 'Tarukaja']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Unshaken Will']
INFO:root:['Patra', 'Unshaken Will', 'Recarm', 'Diarahan']
INFO:root:['Marakunda', 'Mind Charge', 'Growth 3', 'Samsara']
INFO:root:['Marakunda', 'Patra', 'Samsara', 'Unshaken Will']
INFO:root:['Null Dark', 'Patra', 'Marakunda', 'Spell Master']
INFO:root:['Wind Amp', 'Patra', 'Unshaken Will', 'Samsara']
INFO:root:['Null Dark', 'Wind Amp', 'Sukukaja', 'Recarm']
INFO:root:['Samsara', 'Null Dark', 'Wind Amp', 'Unshaken Will']
INFO:root:['Samsara', 'Sukukaja', 'Growth 3', 'Spell Master']
INFO:root:['Marakunda', 'Samsara', 'Wind Amp', 'Spell Master']
INFO:root:['Patra', 'Samsara', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Wind Amp', 'Recarm', 'Samsara']
INFO:root:['Unshaken Will', 'Null Dark', 'Wind Amp', 'Patra']
INFO:root:['Samsara', 'Null Dark', 'Wind Amp', 'Patra']
INFO:root:['Growth 3', 'Patra', 'Samsara', 'Null Dark']
INFO:root:['Recarm', 'Growth 3', 'Mind Charge', 'Null Dark']
INFO:root:['Wind Amp', 'Tetrakarn', 'Samsara', 'Growth 3']
INFO:root:['Samsara', 'Tarukaja', 'Spell Master', 'Sukukaja']
INFO:root:['Patra', 'Samsara', 'Wind Amp', 'Null Dark']
INFO:root:['Tarukaja', 'Recarm', 'Growth 3', 'Samsara']
INFO:root:['Samsara', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Spell Master', 'Wind Amp', 'Null Dark', 'Patra']
INFO:root:['Wind Amp', 'Unshaken Will', 'Growth 3', 'Spell Master']
INFO:root:['Samsara', 'Spell Master', 'Null Dark', 'Sukukaja']
INFO:root:['Growth 3', 'Patra', 'Null Dark', 'Wind Amp']
INFO:root:['Growth 3', 'Mind Charge', 'Samsara', 'Null Dark']
INFO:root:['Null Dark', 'Samsara', 'Patra', 'Marakunda']
INFO:root:['Samsara', 'Tetrakarn', 'Recarm', 'Wind Amp']
INFO:root:['Wind Amp', 'Unshaken Will', 'Sukukaja', 'Growth 3']
INFO:root:['Growth 3', 'Patra', 'Samsara', 'Spell Master']
INFO:root:['Null Dark', 'Tarukaja', 'Wind Amp', 'Tetrakarn']
INFO:root:['Null Dark', 'Marakunda', 'Wind Amp', 'Unshaken Will']
INFO:root:['Wind Amp', 'Growth 3', 'Spell Master', 'Marakunda']
INFO:root:['Wind Amp', 'Null Dark', 'Patra', 'Growth 3']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Sukukaja']
INFO:root:['Samsara', 'Tarukaja', 'Growth 3', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Samsara', 'Wind Amp']
INFO:root:['Sukukaja', 'Wind Amp', 'Samsara', 'Marakunda']
INFO:root:['Tarukaja', 'Samsara', 'Null Dark', 'Wind Amp']
INFO:root:['Patra', 'Null Dark', 'Samsara', 'Growth 3']
INFO:root:['Sukukaja', 'Mind Charge', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Wind Amp']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Growth 3']
INFO:root:['Samsara', 'Wind Amp', 'Spell Master', 'Marakunda']
INFO:root:['Patra', 'Samsara', 'Sukukaja', 'Null Dark']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Marakunda']
INFO:root:['Tarukaja', 'Marakunda', 'Megidolaon', 'Sukukaja']
INFO:root:['Unshaken Will', 'Spell Master', 'Mind Charge', 'Null Dark']
INFO:root:['Null Dark', 'Wind Amp', 'Patra', 'Spell Master']
